,Unnamed: 0,title,genre,rating,views,year,duration
2451,57918,Terminator 2: Judgment Day,Action,8.6,1266877,1991,137
2452,57924,Thelma & Louise,Adventure,7.6,189703,1991,130
2453,57949,Toy Soldiers,Action,6.6,27095,1991,111
2454,57960,Truly Madly Deeply,Comedy,7.2,10519,1990,106
2455,57961,Trust,Comedy,7.4,12920,1990,107
2456,58028,What About Bob?,Comedy,7.0,78158,1991,99
2457,58031,White Fang,Adventure,6.7,23871,1991,107
2458,58047,Once Upon a Time in China,Action,7.2,21119,1991,134
2459,58095,1492: Conquest of Paradise,Adventure,6.4,34757,1992,154
2460,58097,3 Ninjas,Action,5.4,24742,1992,84
2461,58126,Aladdin,Adventure,8.0,495161,1992,90
2462,58130,Alien³,Action,6.4,348774,1992,114
2463,58150,American Me,Biography,7.1,11339,1992,125
2464,58194,The Babe,Biography,5.9,12061,1992,115
2465,58201,Bad Lieutenant,Crime,7.0,51711,1992,96
2466,58207,Baraka,Documentary,8.5,42770,1992,96
2467,58211,Basic Instinct,Drama,7.1,239495,1992,127
2468,58213,Batman Returns,Action,7.1,346983,1992,126
2469,58218,Beethoven,Comedy,5.7,80511,1992,87
2470,58223,Belle Epoque,Comedy,7.1,12066,1992,109
2471,58225,Benny's Video,Crime,7.1,20411,1992,110
2472,58262,Bob Roberts,Comedy,7.0,16186,1992,102
2473,58266,The Bodyguard,Drama,6.4,157428,1992,129
2474,58268,Boomerang,Comedy,5.6,33243,1992,117
2475,58276,Dead Alive,Comedy,7.5,108821,1992,104
2476,58277,Dracula,Fantasy,7.4,264873,1992,128
2477,58287,Buffy the Vampire Slayer,Action,5.7,53239,1992,86
2478,58292,Man Bites Dog,Comedy,7.4,45786,1992,95
2479,58299,Candyman,Horror,6.7,108403,1992,99
2480,58302,Captain America,Action,3.3,15935,1990,97
2481,58303,Captain Ron,Adventure,5.9,24293,1992,100
2482,58314,Chaplin,Biography,7.5,65067,1992,143
2483,58323,City Hunter,Action,6.3,13510,1993,100
2484,58326,Child's Play 3,Horror,5.2,50544,1991,90
2485,58348,Like Water for Chocolate,Drama,7.1,20259,1992,105
2486,58356,Cool World,Animation,4.9,26518,1992,102
2487,58368,Cronos,Drama,6.7,35869,1992,94
2488,58372,The Crying Game,Crime,7.2,62831,1992,112
2489,58374,The Cutting Edge,Comedy,6.9,24497,1992,101
2490,58391,Death Becomes Her,Comedy,6.7,148643,1992,104
2491,58394,Deep Cover,Action,7.0,16206,1992,107
2492,58419,The Distinguished Gentleman,Comedy,5.9,17787,1992,112
2493,58451,Wuthering Heights,Drama,6.6,15258,1992,105
2494,58454,Encino Man,Comedy,5.9,48070,1992,88
2495,58480,Far and Away,Adventure,6.6,71869,1992,140
2496,58483,Damage,Drama,6.7,22171,1992,111
2497,58494,FernGully: The Last Rainforest,Adventure,6.6,36714,1992,76
2498,58497,A Few Good Men,Drama,7.7,311800,1992,138
2499,58503,Final Analysis,Drama,5.9,16127,1992,124
2500,58517,Forever Young,Drama,6.4,52135,1992,102
2501,58520,Freejack,Action,5.4,18601,1992,110
2502,58550,Gladiator,Action,6.5,11617,1992,101
2503,58552,Glengarry Glen Ross,Crime,7.6,125261,1992,100
2504,58574,The Hand That Rocks the Cradle,Drama,6.7,54093,1992,110
2505,58585,Hellraiser III: Hell on Earth,Horror,5.5,37625,1992,97
2506,58587,Hero,Comedy,6.5,24984,1992,119
2507,58596,Hoffa,Biography,6.6,25931,1992,140
2508,58598,Home Alone 2: Lost in New York,Adventure,6.9,447260,1992,120
2509,58601,"Honey, I Blew Up the Kid",Adventure,4.9,49005,1992,89
2510,58602,Honeymoon in Vegas,Comedy,5.9,20252,1992,96
2511,58607,HouseSitter,Comedy,6.2,28423,1992,102
2512,58608,Howards End,Drama,7.4,38208,1992,142
2513,58620,Husbands and Wives,Comedy,7.5,32691,1992,108
2514,58640,Indochine,Drama,7.0,11625,1992,160
2515,58643,Innocent Blood,Action,6.2,11957,1992,112
2516,58661,Jamon Jamon,Comedy,6.4,16456,1992,95
2517,58665,Jennifer 8,Crime,6.3,19400,1992,124
2518,58673,Supercop,Action,7.0,26254,1992,91
2519,58676,Jo Jeeta Wohi Sikandar,Comedy,8.1,27418,1992,174
2520,58684,Juice,Action,7.0,32753,1992,95
2521,58733,Kuffs,Action,5.9,12192,1992,102
2522,58736,Porco Rosso,Adventure,7.7,113939,1992,94
2523,58748,Ladybugs,Comedy,5.5,11220,1992,90
2524,58757,Hard Boiled,Action,7.7,57917,1992,128
2525,58761,The Last of the Mohicans,Action,7.6,203472,1992,112
2526,58762,The Lawnmower Man,Horror,5.4,41757,1992,108
2527,58764,A League of Their Own,Comedy,7.4,128586,1992,128
2528,58765,Leap of Faith,Comedy,6.2,15669,1992,108
2529,58775,Lethal Weapon 3,Action,6.7,186859,1992,118
2530,58797,Lorenzo's Oil,Biography,7.3,25270,1992,129
2531,58814,Bitter Moon,Drama,7.2,45594,1992,139
2532,58826,Malcolm X,Biography,7.7,109386,1992,202
2533,58838,El Mariachi,Action,6.8,74243,1992,81
2534,58852,Medicine Man,Adventure,6.0,26052,1992,106
2535,58858,Memoirs of an Invisible Man,Comedy,6.0,28943,1992,99
2536,58865,We Are Not Angels,Comedy,8.3,10066,1992,98
2537,58869,The Mighty Ducks,Comedy,6.6,75726,1992,104
2538,58896,Mr. Baseball,Comedy,6.1,12747,1992,108
2539,58902,The Muppet Christmas Carol,Comedy,7.8,81053,1992,85
2540,58909,My Cousin Vinny,Comedy,7.6,155244,1992,120
2541,58935,Newsies,Drama,6.9,23958,1992,121
2542,58946,Noises Off...,Comedy,7.4,13669,1992,101
2543,58965,Of Mice and Men,Drama,7.4,50555,1992,115
2544,58997,Passenger 57,Action,5.9,53098,1992,84
2545,59002,Patriot Games,Action,6.8,127127,1992,117
2546,59010,The People Under the Stairs,Comedy,6.4,43247,1991,102
2547,59013,Pet Sematary II,Fantasy,4.9,25034,1992,100
2548,59014,Peter's Friends,Comedy,7.0,12913,1992,101
2549,59028,The Player,Comedy,7.5,71222,1992,124
2550,59029,Poison Ivy,Drama,5.4,21302,1992,93
2551,59032,The Power of One,Drama,7.1,11313,1992,127
2552,59066,Radio Flyer,Drama,6.9,15020,1992,114
2553,59071,Raising Cain,Crime,6.1,18806,1992,92
2554,59073,Rapid Fire,Action,6.3,10972,1992,95
2555,59077,Red Rock West,Crime,7.0,27716,1993,98
2556,59082,Reservoir Dogs,Crime,8.3,1156691,1992,99
2557,59096,A River Runs Through It,Drama,7.2,70000,1992,123
2558,59101,Roja,Drama,8.1,14640,1992,137
2559,59104,Romper Stomper,Crime,6.8,43264,1992,94
2560,59131,Scent of a Woman,Drama,8.0,363017,1992,156
2561,59133,School Ties,Drama,6.9,29016,1992,106
2562,59159,Shadows and Fog,Comedy,6.7,18943,1991,85
2563,59170,Shining Through,Drama,6.4,11429,1992,132
2564,59176,Twin Dragons,Action,6.4,13727,1992,104
2565,59179,Sidekicks,Action,5.2,10541,1992,101
2566,59184,Single White Female,Drama,6.4,45232,1992,107
2567,59185,Singles,Comedy,6.8,34907,1992,99
2568,59187,Sister Act,Comedy,6.5,116839,1992,100
2569,59192,Sleepwalkers,Fantasy,5.4,26479,1992,89
2570,59197,Sneakers,Comedy,7.1,67240,1992,126
2571,59207,Split Second,Action,6.0,18244,1992,90
2572,59213,Stay Tuned,Adventure,6.3,15191,1992,88
2573,59218,Stop! Or My Mom Will Shoot,Action,4.4,46775,1992,87
2574,59228,Strictly Ballroom,Comedy,7.2,30641,1992,94
2575,59278,Thunderheart,Crime,6.8,19003,1992,119
2576,59299,Tom and Jerry: The Movie,Adventure,5.5,13038,1992,84
2577,59305,Toys,Adventure,5.1,34907,1992,118
2578,59309,Trespass,Action,6.3,14802,1992,101
2579,59313,Troll 2,Comedy,3.0,36180,1990,95
2580,59323,Twin Peaks: Fire Walk with Me,Drama,7.3,116885,1992,134
2581,59334,A Heart in Winter,Drama,7.6,11433,1992,105
2582,59339,Under Siege,Action,6.5,101275,1992,103
2583,59343,Unforgiven,Drama,8.2,463571,1992,130
2584,59345,Universal Soldier,Action,6.1,100821,1992,102
2585,59346,Unlawful Entry,Crime,6.4,21387,1992,111
2586,59409,Wayne's World,Comedy,7.0,180575,1992,94
2587,59419,White Men Can't Jump,Comedy,6.8,103879,1992,115
2588,59432,Once Upon a Time in China II,Action,7.3,11249,1992,113
2589,59524,Addams Family Values,Comedy,6.9,121881,1993,94
2590,59529,The Age of Innocence,Drama,7.2,73481,1993,139
2591,59540,Alive,Biography,7.1,68243,1993,128
2592,59550,Amos & Andrew,Comedy,5.7,10375,1993,96
2593,59568,Another Stakeout,Comedy,5.6,16124,1993,108
2594,59577,Arizona Dream,Comedy,7.2,47455,1993,142
2595,59578,Army of Darkness,Comedy,7.4,206244,1992,81
2596,59591,Farewell My Concubine,Drama,8.1,36316,1993,171
2597,59592,Baazigar,Crime,7.6,31692,1993,175
2598,59597,Bad Boy Bubby,Comedy,7.3,15902,1993,114
2599,59613,Batman: Mask of the Phantasm,Action,7.8,62542,1993,76
2600,59620,Beethoven's 2nd,Comedy,5.0,31231,1993,89
2601,59629,Benny & Joon,Comedy,7.1,64817,1993,98
2602,59634,The Beverly Hillbillies,Comedy,5.1,20941,1993,92
2603,59657,Body Snatchers,Horror,6.0,22779,1993,87
2604,59658,Body of Evidence,Drama,4.6,17399,1993,99
2605,59667,"Blood In, Blood Out",Biography,7.9,37131,1993,180
2606,59668,Boxing Helena,Drama,4.8,13842,1993,107
2607,59676,A Bronx Tale,Crime,7.8,180314,1993,121
2608,59682,CB4,Comedy,6.3,11067,1993,89
2609,59694,Carlito's Way,Crime,7.9,245028,1993,144
2610,59721,Children of the Corn II: The Final Sacrifice,Horror,4.4,10338,1992,92
2611,59738,Cliffhanger,Action,6.5,146935,1993,113
2612,59745,Coneheads,Comedy,5.5,61402,1993,88
2613,59749,Cool Runnings,Adventure,7.0,120584,1993,98
2614,59758,The Crush,Crime,5.9,24245,1993,89
2615,59781,The Dark Half,Horror,6.0,21706,1993,122
2616,59785,Dave,Comedy,6.9,59662,1993,110
2617,59787,Dazed and Confused,Comedy,7.6,213835,1993,103
2618,59795,Demolition Man,Action,6.7,206636,1993,115
2619,59797,Dennis the Menace,Comedy,5.7,68543,1993,94
2620,59828,Double Dragon,Action,4.0,14647,1994,96
2621,59834,Dragon: The Bruce Lee Story,Action,7.0,34662,1993,120
2622,59880,Falling Down,Crime,7.5,222918,1993,113
2623,59895,Fearless,Drama,7.0,25840,1993,122
2624,59909,Fire in the Sky,Biography,6.5,31019,1993,109
2625,59912,The Firm,Drama,6.9,159184,1993,154
2626,59926,For Love or Money,Comedy,6.2,16429,1993,96
2627,59931,Fortress,Action,5.9,31818,1992,95
2628,59939,Free Willy,Adventure,6.1,88151,1993,112
2629,59946,The Fugitive,Action,7.8,341734,1993,130
2630,59961,Geronimo: An American Legend,Drama,6.6,15001,1993,115
2631,59964,Gettysburg,Drama,7.6,33069,1993,254
2632,59977,The Good Son,Drama,6.4,48516,1993,87
2633,59986,Groundhog Day,Comedy,8.0,730579,1993,101
2634,59987,Grumpy Old Men,Comedy,7.0,56904,1993,103
2635,59998,Hard Target,Action,6.2,60376,1993,97
2636,60008,Heart and Souls,Comedy,7.0,19956,1993,104
2637,60010,Heaven & Earth,Action,6.8,15919,1993,140
2638,60026,Hocus Pocus,Comedy,6.9,171359,1993,96
2639,60030,Homeward Bound: The Incredible Journey,Adventure,7.0,54758,1993,84
2640,60038,Hot Shots! Part Deux,Action,6.6,102941,1993,86
2641,60043,The House of the Spirits,Drama,6.9,26296,1993,145
2642,60047,The Wedding Banquet,Comedy,7.6,18644,1993,106
2643,60075,In the Line of Fire,Action,7.2,121538,1993,128
2644,60076,In the Name of the Father,Biography,8.1,200655,1993,133
2645,60079,Indecent Proposal,Drama,6.0,85206,1993,117
2646,60106,Jason Goes to Hell: The Final Friday,Fantasy,4.1,40368,1993,87
2647,60125,The Joy Luck Club,Drama,7.7,19462,1993,139
2648,60127,Judgment Night,Action,6.6,20659,1993,110
2649,60129,Jurassic Park,Action,8.2,1157324,1993,127
2650,60136,Kalifornia,Crime,6.7,61840,1993,117
2651,60146,Kika,Comedy,6.5,15848,1993,114
2652,60178,Last Action Hero,Action,6.5,172705,1993,130
2653,60187,Leprechaun,Comedy,4.8,33149,1992,92
2654,60206,Little Buddha,Drama,6.2,19012,1993,123
2655,60215,Look Who's Talking Now,Comedy,4.4,32331,1993,96
2656,60234,M. Butterfly,Drama,6.7,11609,1993,101
2657,60237,Mad Dog and Glory,Comedy,6.2,23863,1993,97
2658,60241,Made in America,Comedy,5.1,18602,1993,111
2659,60254,Malice,Crime,6.5,30485,1993,107
2660,60256,The Man Without a Face,Drama,6.7,32613,1993,115
2661,60259,Manhattan Murder Mystery,Comedy,7.3,49249,1993,104
2662,60270,Matinee,Comedy,6.9,13483,1993,99
2663,60280,Menace II Society,Crime,7.5,68901,1993,97
2664,60315,Mr. Nanny,Action,3.9,10741,1993,84
2665,60317,Mrs. Doubtfire,Comedy,7.1,311197,1993,125
2666,60319,Much Ado About Nothing,Comedy,7.3,54980,1993,111
2667,60320,The Scent of Green Papaya,Drama,7.3,10886,1993,104
2668,60329,My Life,Drama,6.8,12811,1993,117
2669,60341,Naked,Comedy,7.7,48053,1993,131
2670,60346,Loaded Weapon 1,Action,6.2,53701,1993,84
2671,60351,Needful Things,Crime,6.3,29897,1993,121
2672,60369,The Nightmare Before Christmas,Adventure,7.9,407190,1993,76
2673,60371,Ninja Scroll,Action,7.8,43935,1993,94
2674,60383,Nowhere to Run,Action,5.7,27686,1993,94
2675,60410,Orlando,Biography,7.1,20597,1992,94
2676,60432,The Pelican Brief,Crime,6.6,102509,1993,141
2677,60440,A Perfect World,Crime,7.5,92479,1993,138
2678,60444,Philadelphia,Drama,7.7,271266,1993,125
2679,60448,The Piano,Drama,7.5,100209,1993,121
2680,60456,Poetic Justice,Drama,6.2,17926,1993,109
2681,60458,Point of No Return,Action,6.1,31718,1993,109
2682,60477,The Program,Action,6.5,12168,1993,112
2683,60503,The Real McCoy,Crime,5.5,10295,1993,105
2684,60506,The Remains of the Day,Drama,7.8,91321,1993,134
2685,60512,Return of the Living Dead III,Horror,5.9,18231,1993,97
2686,60520,Rising Sun,Action,6.3,49963,1993,129
2687,60523,Robin Hood: Men in Tights,Adventure,6.7,144311,1993,104
2688,60524,RoboCop 3,Action,4.2,57611,1993,104
2689,60529,Romeo Is Bleeding,Crime,6.5,16238,1993,110
2690,60531,Rookie of the Year,Comedy,6.1,33114,1993,103
2691,60545,Rudy,Biography,7.5,73397,1993,114
2692,60565,The Sandlot,Comedy,7.8,112671,1993,101
2693,60574,Schindler's List,Biography,9.0,1564912,1993,195
2694,60578,Searching for Bobby Fischer,Biography,7.3,45197,1993,109
2695,60582,The Secret Garden,Drama,7.3,47791,1993,101
2696,60597,Shadowlands,Biography,7.3,21395,1993,131
2697,60608,Short Cuts,Comedy,7.6,49495,1993,188
2698,60622,Sister Act 2: Back in the Habit,Comedy,5.7,62934,1993,107
2699,60623,Iron Monkey,Action,7.5,17973,1993,85
2700,60624,Six Degrees of Separation,Comedy,6.8,23916,1993,112
2701,60630,Sleepless in Seattle,Comedy,6.8,203979,1993,105
2702,60631,Sliver,Drama,5.1,36829,1993,107
2703,60637,Sniper,Action,6.1,26675,1993,98
2704,60640,So I Married an Axe Murderer,Comedy,6.5,45257,1993,93
2705,60648,Sommersby,Drama,6.3,24470,1993,114
2706,60649,Son in Law,Comedy,6.0,24377,1993,95
2707,60651,Sonatine,Action,7.4,24944,1993,94
2708,60660,Stalingrad,Drama,7.5,39890,1993,134
2709,60676,Striking Distance,Action,5.9,47506,1993,102
2710,60682,Super Mario Bros.,Adventure,4.2,67039,1993,104
2711,60690,Swing Kids,Drama,6.8,18183,1993,112
2712,60698,Tai Chi Master,Action,7.2,11538,1993,96
2713,60710,Teenage Mutant Ninja Turtles III,Action,4.8,38231,1993,96
2714,60722,This Boy's Life,Biography,7.3,62115,1993,115
2715,60724,The Three Musketeers,Action,6.4,63274,1993,105
2716,60743,Tombstone,Biography,7.8,188263,1993,130
2717,60760,Three Colors: Blue,Drama,7.8,117571,1993,98
2718,60763,True Romance,Crime,7.9,257927,1993,119
2719,60784,Undercover Blues,Comedy,6.1,10520,1993,90
2720,60788,Untamed Heart,Drama,6.8,16799,1993,102
2721,60797,The Vanishing,Drama,6.3,29896,1993,109
2722,60811,The Visitors,Comedy,7.0,40471,1993,107
2723,60828,Wayne's World 2,Comedy,6.2,91480,1993,95
2724,60829,We're Back! A Dinosaur's Story,Adventure,6.0,17022,1993,72
2725,60831,Weekend at Bernie's II,Adventure,4.8,15118,1993,97
2726,60838,What's Eating Gilbert Grape,Drama,7.7,266610,1993,118
2727,60839,What's Love Got to Do with It,Biography,7.4,26439,1993,118
2728,60938,3 Ninjas Kick Back,Action,4.6,10556,1994,93
2729,60951,Above the Rim,Crime,6.6,18042,1994,96
2730,60953,Ace Ventura: Pet Detective,Comedy,6.9,348414,1994,86
2731,60957,"The Adventures of Priscilla, Queen of the Desert",Comedy,7.5,60446,1994,104
2732,60967,Airheads,Comedy,6.2,59198,1994,92
2733,61000,Andaz Apna Apna,Action,8.0,57516,1994,160
2734,61007,Angels in the Outfield,Comedy,6.2,37170,1994,102
2735,61038,Baby's Day Out,Adventure,6.2,59709,1994,99
2736,61044,Bad Girls,Action,5.2,14195,1994,99
2737,61068,Beverly Hills Cop III,Action,5.5,99433,1994,104
2738,61081,Black Beauty,Adventure,6.6,11222,1994,88
2739,61087,Blank Check,Comedy,5.3,23625,1994,93
2740,61088,Blankman,Action,5.1,11074,1994,92
2741,61094,Blown Away,Action,6.2,36292,1994,121
2742,61095,Blue Chips,Drama,6.3,16117,1994,108
2743,61108,Brainscan,Horror,6.0,14072,1994,96
2744,61122,Bullets Over Broadway,Comedy,7.4,43966,1994,98
2745,61139,Camp Nowhere,Adventure,6.1,11420,1994,96
2746,61140,Canadian Bacon,Action,5.9,19310,1995,91
2747,61160,The Chase,Action,5.9,23185,1994,94
2748,61174,Chungking Express,Comedy,7.9,108400,1994,102
2749,61181,City Slickers II: The Legend of Curly's Gold,Comedy,5.6,21580,1994,116
2750,61182,Fear City: A Family-Style Comedy,Comedy,7.5,11349,1994,100
2751,61186,Clear and Present Danger,Action,6.9,114993,1994,141
2752,61187,Clerks,Comedy,7.7,239061,1994,92
2753,61188,The Client,Crime,6.7,82878,1994,119
2754,61193,Color of Night,Drama,5.2,27251,1994,121
2755,61204,"Corrina, Corrina",Comedy,6.6,15027,1994,115
2756,61216,Crooklyn,Comedy,7.0,12152,1994,115
2757,61217,The Crow,Action,7.5,228213,1994,102
2758,61218,Crumb,Biography,8.0,22809,1994,119
2759,61229,D2: The Mighty Ducks,Comedy,6.1,45225,1994,106
2760,61249,Darr,Action,7.6,26862,1993,178
2761,61263,Death and the Maiden,Drama,7.2,28641,1994,103
2762,61270,Cemetery Man,Comedy,7.0,25827,1994,103
2763,61299,Disclosure,Drama,6.2,57543,1994,128
2764,61302,Dolores Claiborne,Crime,7.4,52395,1995,132
2765,61318,Drop Zone,Action,5.6,22797,1994,101
2766,61326,Dumb and Dumber,Comedy,7.3,438254,1994,107
2767,61327,Ashes of Time,Action,7.0,18073,1994,100
2768,61339,Ed Wood,Biography,7.8,190440,1994,127
2769,61374,Exotica,Drama,7.0,22215,1994,103
2770,61412,The Flintstones,Comedy,5.0,91090,1994,91
2771,61419,Forrest Gump,Drama,8.8,2452750,1994,142
2772,61420,Four Weddings and a Funeral,Comedy,7.1,179052,1994,117
2773,61423,Frankenstein,Drama,6.3,63111,1994,123
2774,61428,Fresh,Crime,7.5,15945,1994,114
2775,61445,The Getaway,Action,5.9,21129,1994,115
2776,61470,Greedy,Comedy,6.3,16689,1994,113
2777,61478,Guarding Tess,Comedy,6.2,20587,1994,96
2778,61503,Heavenly Creatures,Biography,7.2,70380,1994,99
2779,61504,Heavyweights,Comedy,6.6,32791,1995,97
2780,61506,Pom Poko,Animation,7.2,38162,1994,119
2781,61516,Highlander: The Final Dimension,Action,4.5,23063,1994,99
2782,61534,Hoop Dreams,Documentary,8.3,29297,1994,170
2783,61543,The Hudsucker Proxy,Comedy,7.2,89582,1994,111
2784,61545,Hum Aapke Hain Koun..!,Comedy,7.5,24012,1994,206
2785,61548,To Live,Drama,8.3,22017,1994,133
2786,61553,I Love Trouble,Action,5.4,13153,1994,123
2787,61556,I.Q.,Comedy,6.2,27434,1994,100
2788,61563,Immortal Beloved,Biography,7.4,27354,1994,121
2789,61566,In the Army Now,Comedy,5.0,15431,1994,91
2790,61578,Interview with the Vampire,Drama,7.5,372178,1994,123
2791,61584,Iron Will,Adventure,6.6,10006,1994,108
2792,61588,It Could Happen to You,Comedy,6.4,48007,1994,101
2793,61590,It's Pat: The Movie,Comedy,2.8,10771,1994,77
2794,61609,Fist of Legend,Action,7.5,26389,1994,103
2795,61618,The Jungle Book,Adventure,6.1,19960,1994,111
2796,61621,Junior,Comedy,4.8,77300,1994,109
2797,61624,Kabhi Haan Kabhi Naa,Comedy,7.6,20263,1994,158
2798,61652,Killing Zoe,Crime,6.4,22342,1993,96
2799,61677,The Last Seduction,Crime,7.0,28098,1994,110
2800,61684,Legends of the Fall,Drama,7.5,196780,1994,133
2801,61687,Leprechaun 2,Comedy,4.7,13025,1994,85
2802,61700,The Lion King,Adventure,8.5,1239073,1994,88
2803,61705,Little Big League,Comedy,6.2,12290,1994,119
2804,61706,Little Giants,Comedy,6.5,32639,1994,107
2805,61708,The Little Rascals,Comedy,6.3,60491,1994,82
2806,61709,Little Women,Drama,7.3,68046,1994,115
2807,61742,Léon: The Professional,Action,8.5,1335370,1994,110
2808,61750,The Madness of King George,Biography,7.2,19823,1994,110
2809,61757,Major League II,Comedy,5.6,29521,1994,105
2810,61758,Major Payne,Adventure,6.3,42416,1995,95
2811,61780,The Mask,Comedy,7.0,462215,1994,101
2812,61783,Maverick,Action,7.0,125057,1994,127
2813,61802,Milk Money,Comedy,5.7,13798,1994,110
2814,61809,Miracle on 34th Street,Drama,6.7,50300,1994,114
2815,61815,Mixed Nuts,Comedy,5.4,14665,1994,97
2816,61829,The Monster,Comedy,7.3,12258,1994,112
2817,61844,Muriel's Wedding,Comedy,7.3,44681,1994,106
2818,61847,My Father the Hero,Comedy,5.5,12164,1994,90
2819,61848,My Girl 2,Comedy,5.3,21981,1994,99
2820,61852,Naked Gun 33 1/3: The Final Insult,Comedy,6.5,125855,1994,83
2821,61858,Nightwatch,Thriller,7.2,20257,1994,107
2822,61859,Natural Born Killers,Crime,7.2,265156,1994,119
2823,61863,Nell,Drama,6.5,32246,1994,112
2824,61870,The NeverEnding Story III,Adventure,3.2,13086,1994,95
2825,61875,The Next Karate Kid,Action,4.6,37572,1994,107
2826,61890,No Escape,Action,6.1,24093,1994,118
2827,61894,Nobody's Fool,Comedy,7.3,24352,1994,110
2828,61896,North,Adventure,4.6,15524,1994,87
2829,61913,On Deadly Ground,Action,4.6,26765,1994,101
2830,61914,Once Were Warriors,Crime,7.9,38913,1994,102
2831,61916,Only You,Comedy,6.5,28849,1994,109
2832,61925,PCU,Comedy,6.6,15289,1994,79
2833,61928,The Pagemaster,Adventure,6.2,27403,1994,80
2834,61933,The Paper,Comedy,6.7,17063,1994,112
2835,61960,Phantasm III: Lord of the Dead,Action,6.0,11388,1994,91
2836,61977,Police Academy: Mission to Moscow,Comedy,3.5,37872,1994,83
2837,61987,The Postman,Biography,7.8,41023,1994,108
2838,61992,Before the Rain,Drama,7.8,16557,1994,113
2839,61995,Priest,Drama,7.1,11646,1994,98
2840,62008,Ready to Wear,Comedy,5.2,16557,1994,133
2841,62012,Pulp Fiction,Crime,8.8,2397326,1994,154
2842,62016,A Pure Formality,Crime,7.5,13420,1994,108
2843,62029,Quiz Show,Biography,7.5,76982,1994,133
2844,62041,Reality Bites,Comedy,6.6,56878,1994,99
2845,62044,The Ref,Comedy,6.9,28433,1994,97
2846,62050,Queen Margot,Biography,7.4,20093,1994,161
2847,62056,Renaissance Man,Comedy,6.2,20020,1994,128
2848,62059,Texas Chainsaw Massacre: The Next Generation,Comedy,3.4,28424,1994,87
2849,62065,Richie Rich,Comedy,5.5,78294,1994,95
2850,62070,The River Wild,Adventure,6.5,53482,1994,111
2851,62074,The Road to Wellville,Comedy,5.9,13899,1994,118
2852,62075,The Puppet Masters,Horror,5.9,10413,1994,109
2853,62111,The Santa Clause,Comedy,6.6,146413,1994,97
2854,62133,The Secret of Roan Inish,Drama,7.4,10582,1994,103
2855,62142,Serial Mom,Comedy,6.8,37354,1994,95
2856,62153,The Shadow,Action,6.1,28757,1994,108
2857,62154,Shallow Grave,Crime,7.2,70091,1994,89
2858,62161,The Shawshank Redemption,Drama,9.3,3137191,1994,142
2859,62187,Sirens,Comedy,5.9,12117,1994,98
2860,62219,The Specialist,Action,5.6,72879,1994,110
2861,62221,Speed,Action,7.3,417825,1994,116
2862,62233,Star Trek: Generations,Action,6.6,90436,1994,118
2863,62234,Stargate,Action,7.0,216664,1994,121
2864,62244,Street Fighter,Action,4.1,79302,1994,102
2865,62253,Surviving the Game,Action,6.2,14168,1994,96
2866,62257,The Swan Princess,Adventure,6.4,28807,1994,90
2867,62260,Satantango,Drama,8.2,13744,1994,439
2868,62284,Terminal Velocity,Action,5.5,15411,1994,102
2869,62293,Threesome,Comedy,6.3,14217,1994,93
2870,62294,Thumbelina,Adventure,6.3,19976,1994,86
2871,62306,Timecop,Action,5.9,68733,1994,99
2872,62325,Trapped in Paradise,Adventure,5.9,17686,1994,111
2873,62335,Three Colors: Red,Drama,8.1,115804,1994,99
2874,62340,True Lies,Action,7.3,298170,1994,141
2875,62343,Three Colors: White,Comedy,7.6,84636,1994,92
2876,62348,Drunken Master II,Action,7.5,51173,1994,102
2877,62378,Burnt by the Sun,Drama,7.8,17121,1994,135
2878,62425,The War,Drama,6.8,14247,1994,126
2879,62433,New Nightmare,Fantasy,6.4,68975,1994,112
2880,62437,When a Man Loves a Woman,Drama,6.6,24739,1994,126
2881,62450,With Honors,Comedy,6.7,17814,1994,101
2882,62453,Wolf,Drama,6.3,63832,1994,125
2883,62460,Wyatt Earp,Adventure,6.7,58636,1994,191
2884,62490,Eat Drink Man Woman,Comedy,7.8,24705,1994,124
2885,62517,Through the Olive Trees,Drama,7.7,11553,1994,103
2886,62545,Ace Ventura: When Nature Calls,Adventure,6.4,246537,1995,90
2887,62548,The Addiction,Drama,6.5,12753,1995,82
2888,62551,Tom and Huck,Adventure,5.5,12338,1995,97
2889,62570,The American President,Comedy,6.9,63730,1995,114
2890,62587,Apollo 13,Adventure,7.7,332646,1995,140
2891,62598,Assassins,Action,6.3,91659,1995,133
2892,62612,Babe,Comedy,6.9,140859,1995,91
2893,62619,Bad Boys,Action,6.8,311665,1995,119
2894,62627,Balto,Adventure,7.1,51237,1995,78
2895,62632,The Basketball Diaries,Biography,7.3,130402,1995,102
2896,62633,Batman Forever,Action,5.5,279724,1995,121
2897,62637,Before Sunrise,Comedy,8.1,370582,1995,101
2898,62652,The Big Green,Comedy,5.5,11760,1995,100
2899,62657,Billy Madison,Comedy,6.4,166061,1995,89
2900,62674,Blue in the Face,Comedy,6.6,10527,1995,83
2901,62680,Bombay,Drama,8.1,15003,1995,130
2902,62690,Boys on the Side,Comedy,6.5,15751,1995,115
2903,62691,The Brady Bunch Movie,Comedy,6.2,25869,1995,90
2904,62692,Braveheart,Biography,8.3,1149429,1995,178
2905,62697,The Bridges of Madison County,Drama,7.6,95299,1995,135
2906,62724,Candyman: Farewell to the Flesh,Horror,5.3,15569,1995,95
2907,62736,Casino,Crime,8.2,609717,1995,178
